# phi psi FES dF/dphi dF/dpsi
8.168140899999871696e-01 2.764601535000068555e+00 1.148856060399591428e+01 -1.192843460575402048e+01 -6.526976772851024400e+00
8.796459430000120872e-01 2.764601535000068555e+00 1.080802766491505906e+01 -9.737806207923975776e+00 -6.150050732849017265e+00
9.424777960000189081e-01 2.764601535000068555e+00 1.026146168986812768e+01 -7.689483356337994735e+00 -5.744909841639953996e+00
1.005309648999990646e+00 2.764601535000068555e+00 9.841279119381148632e+00 -5.679909023869012863e+00 -5.378330456384973424e+00
1.068141501999998244e+00 2.764601535000068555e+00 9.547940193384690133e+00 -3.633473709923000783e+00 -5.027573643304969586e+00
1.130973355000006064e+00 2.764601535000068555e+00 9.388379901320782039e+00 -1.411273645567998614e+00 -4.662017091287980364e+00
1.193805207999977691e+00 2.764601535000068555e+00 9.373370620526841890e+00 9.455440650330002583e-01 -4.186621416181965927e+00
1.256637060999993283e+00 2.764601535000068555e+00 9.507801218077894134e+00 3.342885898985971327e+00 -3.672517896028018036e+00
1.319468915000011622e+00 2.764601535000068555e+00 9.792351715465265727e+00 5.668985733587994957e+00 -3.092274291049019741e+00
1.382300768000029434e+00 2.764601535000068555e+00 1.021254563661182857e+01 7.629296437663051655e+00 -2.505514694476999704e+00
1.445132621000018824e+00 2.764601535000068555e+00 1.073593431938086695e+01 8.966194946525972043e+00 -2.036863806176014258e+00
1.507964473999968025e+00 2.764601535000068555e+00 1.132699452929604433e+01 9.737040654877105794e+00 -1.662226878350998582e+00
1.570796326999984505e+00 2.764601535000068555e+00 1.194483317450773541e+01 9.841005282177004432e+00 -1.300716836513000629e+00
1.633628179999974339e+00 2.764601535000068555e+00 1.255517564664666708e+01 9.551600232798046264e+00 -1.123803337862000262e+00
1.696460032999994372e+00 2.764601535000068555e+00 1.313519538825882194e+01 8.869344461815037661e+00 -1.062947671738001976e+00
1.759291886000024174e+00 2.764601535000068555e+00 1.366818519793074671e+01 8.046536283951009949e+00 -1.066025450159002963e+00
1.822123739000014231e+00 2.764601535000068555e+00 1.414544755329687575e+01 7.106773900944036271e+00 -1.137351467638005209e+00
1.884955592000037816e+00 2.764601535000068555e+00 1.455855673056484534e+01 6.003838190022002586e+00 -1.263004225008000692e+00
1.947787444999960371e+00 2.764601535000068555e+00 1.489557712451622962e+01 4.650762882460009351e+00 -1.363189056492994933e+00
2.010619297999981292e+00 2.764601535000068555e+00 1.513723478523085220e+01 3.000332071558982516e+00 -1.476251537514994716e+00
2.073451150999975567e+00 2.764601535000068555e+00 1.526391288533538670e+01 9.794886599510034264e-01 -1.547301054696998301e+00
2.136283003999996488e+00 2.764601535000068555e+00 1.525506130158491658e+01 -1.246141875920993458e+00 -1.587655596603999353e+00
2.199114858000019712e+00 2.764601535000068555e+00 1.510531481092569805e+01 -3.485483081050009257e+00 -1.643942353961002967e+00
2.261946711000003774e+00 2.764601535000068555e+00 1.481785811175691947e+01 -5.621609003840971397e+00 -1.663857235600010753e+00
2.324778564000050451e+00 2.764601535000068555e+00 1.440239695016807531e+01 -7.528504557780030026e+00 -1.644347368104990936e+00
2.387610416999951468e+00 2.764601535000068555e+00 1.387715563976161093e+01 -9.158126398804053991e+00 -1.600490199408989289e+00
2.450442270000012801e+00 2.764601535000068555e+00 1.325541532470889905e+01 -1.060727456714695194e+01 -1.558247229633994202e+00
2.513274122999976878e+00 2.764601535000068555e+00 1.254549107270798913e+01 -1.197734083445587139e+01 -1.525755547962997172e+00
2.576105975999960940e+00 2.764601535000068555e+00 1.175312751675851786e+01 -1.324199362712402994e+01 -1.376266453213002672e+00
2.638937829000033375e+00 2.764601535000068555e+00 1.088547800976876090e+01 -1.438343560959401302e+01 -1.216630658652002150e+00
2.701769681999986794e+00 2.764601535000068555e+00 9.951633657314971515e+00 -1.531137197749304057e+01 -1.085683532140002905e+00
2.764601535000068555e+00 2.764601535000068555e+00 8.965098911508654567e+00 -1.603393829882809030e+01 -9.658844773620001156e-01
2.827433387999951364e+00 2.764601535000068555e+00 7.945536638477008751e+00 -1.630234370769197128e+01 -8.485162390840004232e-01
2.890265241000027796e+00 2.764601535000068555e+00 6.924737418279633516e+00 -1.610431494521202112e+01 -8.858412552649985727e-01
2.953097093999986988e+00 2.764601535000068555e+00 5.930602567264720903e+00 -1.544627991522098753e+01 -1.018041995051002013e+00
3.015928946999945293e+00 2.764601535000068555e+00 4.987978967423799759e+00 -1.452810869681090189e+01 -1.145277567410998731e+00
3.078760801000035130e+00 2.764601535000068555e+00 4.113182436137684306e+00 -1.329642780375188948e+01 -1.269701489867002708e+00
-3.141592653999969009e+00 2.827433387999951364e+00 3.254155047461097183e+00 -1.201311709340501643e+01 -6.653987757760034816e-01
-3.078760801000035130e+00 2.827433387999951364e+00 2.547513082570141307e+00 -1.046667256717700312e+01 -6.378835122349993947e-01
-3.015928946999945293e+00 2.827433387999951364e+00 1.938032079933641683e+00 -8.946680452326042143e+00 -5.051949199779983690e-01
-2.953097093999986988e+00 2.827433387999951364e+00 1.421516809426201178e+00 -7.508900423588985795e+00 -2.864755090339989874e-01
-2.890265241000027796e+00 2.827433387999951364e+00 9.973694495259266546e-01 -6.070920384442983320e+00 -7.076328252699999599e-02
-2.827433387999951364e+00 2.827433387999951364e+00 6.579835007518752832e-01 -4.756924491033980296e+00 1.600479137549999376e-01
-2.764601535000068555e+00 2.827433387999951364e+00 3.972024394326965080e-01 -3.547475914827004306e+00 2.591936704680031234e-01
-2.701769681999986794e+00 2.827433387999951364e+00 2.134597105326747624e-01 -2.324694810236988651e+00 3.009602598199990209e-01
-2.638937829000033375e+00 2.827433387999951364e+00 1.044910998039654260e-01 -1.121697492542002461e+00 3.474464434400008073e-01
-2.576105975999960940e+00 2.827433387999951364e+00 6.968982508878696081e-02 1.088752058000041698e-02 3.749145322890033993e-01
-2.513274122999976878e+00 2.827433387999951364e+00 1.034405351786134020e-01 1.018866832584998994e+00 4.962379690700012835e-01
-2.450442270000012801e+00 2.827433387999951364e+00 1.955886116498533056e-01 1.875115498758004318e+00 7.168244481859978867e-01
-2.387610416999951468e+00 2.827433387999951364e+00 3.332205154410985415e-01 2.430275872998006292e+00 9.608386541330066200e-01
-2.324778564000050451e+00 2.827433387999951364e+00 4.932090277972775993e-01 2.608074779962005874e+00 1.353373720764005972e+00
-2.261946711000003774e+00 2.827433387999951364e+00 6.553770607117428426e-01 2.485968073505995246e+00 1.799552625315000931e+00
-2.199114858000019712e+00 2.827433387999951364e+00 8.089858289698170779e-01 2.344149261354001368e+00 2.295578228957005695e+00
-2.136283003999996488e+00 2.827433387999951364e+00 9.518176255116586049e-01 2.140066073181003503e+00 2.721451031955005817e+00
-2.073451150999975567e+00 2.827433387999951364e+00 1.081125912046871917e+00 2.010347555237995021e+00 3.099142319477982355e+00
-2.010619297999981292e+00 2.827433387999951364e+00 1.208774305123860415e+00 2.080235944934007541e+00 3.336784890885993171e+00
-1.947787444999960371e+00 2.827433387999951364e+00 1.347599702311754299e+00 2.343813843272999353e+00 3.568233724577971167e+00
-1.884955592000037816e+00 2.827433387999951364e+00 1.506656033774135039e+00 2.711245406203011132e+00 3.636888681413000146e+00
-1.822123739000014231e+00 2.827433387999951364e+00 1.685788074070465825e+00 2.958275628217005071e+00 3.617431408941999660e+00
-1.759291886000024174e+00 2.827433387999951364e+00 1.871832682493952404e+00 2.899966205052993740e+00 3.580199078805008206e+00
-1.696460032999994372e+00 2.827433387999951364e+00 2.047968600080700696e+00 2.672441910313006375e+00 3.516446362229971090e+00
-1.633628179999974339e+00 2.827433387999951364e+00 2.205968166146845988e+00 2.376304787946006858e+00 3.531673867374993669e+00
-1.570796326999984505e+00 2.827433387999951364e+00 2.343992212677953546e+00 1.994446997391002174e+00 3.548095997520006151e+00
-1.507964473999968025e+00 2.827433387999951364e+00 2.458205295991547246e+00 1.686099897193994446e+00 3.652533633840001848e+00
-1.445132621000018824e+00 2.827433387999951364e+00 2.559008107169731261e+00 1.566874909799993665e+00 3.777889330505012744e+00
-1.382300768000029434e+00 2.827433387999951364e+00 2.662227182538067893e+00 1.709325896399007449e+00 3.923891407660006880e+00
-1.319468915000011622e+00 2.827433387999951364e+00 2.779969338032834969e+00 2.052423236169996557e+00 4.035236530561988388e+00
-1.256637060999993283e+00 2.827433387999951364e+00 2.927275001043120994e+00 2.686558049609019783e+00 4.141412505948014022e+00
-1.193805207999977691e+00 2.827433387999951364e+00 3.117475008252924340e+00 3.433586769635990521e+00 4.240941476191999016e+00
-1.130973355000006064e+00 2.827433387999951364e+00 3.360794620525858534e+00 4.347442677125023636e+00 4.388836344309993365e+00
-1.068141501999998244e+00 2.827433387999951364e+00 3.670042146219984147e+00 5.557605736182980927e+00 4.653004906526009066e+00
-1.005309648999990646e+00 2.827433387999951364e+00 4.062719817872896044e+00 7.028011948064029291e+00 4.973736289765041008e+00
-9.424777960000189081e-01 2.827433387999951364e+00 4.559178203532113116e+00 8.816826487802940093e+00 5.427646502197000622e+00
-8.796459430000120872e-01 2.827433387999951364e+00 5.172352477464173148e+00 1.068815365256097571e+01 6.044270063478998978e+00
-8.168140899999871696e-01 2.827433387999951364e+00 5.904659607462576787e+00 1.258464026286102566e+01 6.742065954996981247e+00
-7.539822369999840124e-01 2.827433387999951364e+00 6.747644367819823685e+00 1.418888027213296787e+01 7.542934719266016330e+00
-6.911503840000147170e-01 2.827433387999951364e+00 7.677454699042854713e+00 1.527746025597597068e+01 8.293026429206950212e+00
-6.283185309999932411e-01 2.827433387999951364e+00 8.652760620922769874e+00 1.569466128546110006e+01 8.934367013920947898e+00
-5.654866780000047388e-01 2.827433387999951364e+00 9.640392973506060059e+00 1.568425836415001839e+01 9.481554165411978374e+00
-5.026548249999909235e-01 2.827433387999951364e+00 1.061387249863359727e+01 1.530129871615604031e+01 9.940249689425018076e+00
-4.398229720000016441e-01 2.827433387999951364e+00 1.156608065816389086e+01 1.501680239415409446e+01 1.043703593946799657e+01
-3.769911179999962392e-01 2.827433387999951364e+00 1.250689033314295528e+01 1.501743093405309359e+01 1.099768839780100649e+01
-3.141592650000006315e-01 2.827433387999951364e+00 1.346252190784354497e+01 1.544840665713500982e+01 1.175173779281100472e+01
-2.513274119999963641e-01 2.827433387999951364e+00 1.445456529609479901e+01 1.618626457468507240e+01 1.251054726725496202e+01
-1.884955589999981196e-01 2.827433387999951364e+00 1.549774062305268529e+01 1.702034260528695953e+01 1.326407036699304420e+01
-1.256637059999981820e-01 2.827433387999951364e+00 1.658054095409925566e+01 1.734027543351998091e+01 1.377737508903700636e+01
-6.283185299999909101e-02 2.827433387999951364e+00 1.765679426372173566e+01 1.671311422276799163e+01 1.379461949628995221e+01
0.000000000000000000e+00 2.827433387999951364e+00 1.865029064399701753e+01 1.466396335885803737e+01 1.302817168613998788e+01
6.283185299999909101e-02 2.827433387999951364e+00 1.946475672593808781e+01 1.101689804283894070e+01 1.154904103474187416e+01
1.256637059999981820e-01 2.827433387999951364e+00 2.000520197399257682e+01 6.023975951266985263e+00 9.267086379365014892e+00
1.884955589999981196e-01 2.827433387999951364e+00 2.020238115327556017e+01 1.287707448050000314e-01 6.341239123969018898e+00
2.513274119999963641e-01 2.827433387999951364e+00 2.001776740954714739e+01 -5.985079034352986049e+00 3.092583461764994990e+00
3.141592650000006315e-01 2.827433387999951364e+00 1.946440047082180769e+01 -1.147318832230907404e+01 -8.840695772199999580e-02
3.769911179999962392e-01 2.827433387999951364e+00 1.859966079604308931e+01 -1.580108090662615616e+01 -2.851553668109988671e+00
4.398229720000016441e-01 2.827433387999951364e+00 1.750955165686387716e+01 -1.859760426658904464e+01 -5.019317458252009700e+00
5.026548249999909235e-01 2.827433387999951364e+00 1.629840252187695171e+01 -1.969827865342994500e+01 -6.490048332669984710e+00
5.654866780000047388e-01 2.827433387999951364e+00 1.505996173395877946e+01 -1.947711647569589033e+01 -7.360294129646984373e+00
6.283185309999932411e-01 2.827433387999951364e+00 1.387665060129991446e+01 -1.808280093237604547e+01 -7.585630668509037555e+00
6.911503840000147170e-01 2.827433387999951364e+00 1.280187784344978752e+01 -1.602830505033199060e+01 -7.421197199271009737e+00
7.539822369999840124e-01 2.827433387999951364e+00 1.186581219772855178e+01 -1.373945996663604596e+01 -7.066193176049003988e+00
8.168140899999871696e-01 2.827433387999951364e+00 1.107367906594323159e+01 -1.148340516711506609e+01 -6.653140305173960378e+00
8.796459430000120872e-01 2.827433387999951364e+00 1.042093045096046922e+01 -9.328614761547951773e+00 -6.176214347572967611e+00
9.424777960000189081e-01 2.827433387999951364e+00 9.901002459337888695e+00 -7.261219371542967593e+00 -5.770619013682030563e+00
1.005309648999990646e+00 2.827433387999951364e+00 9.504780500707710189e+00 -5.332231409992988169e+00 -5.355539708109008146e+00
1.068141501999998244e+00 2.827433387999951364e+00 9.235752110845886875e+00 -3.221604484250990108e+00 -4.917770779723968921e+00
1.130973355000006064e+00 2.827433387999951364e+00 9.102990631041535607e+00 -9.755213593740005296e-01 -4.475506945642981016e+00
1.193805207999977691e+00 2.827433387999951364e+00 9.116973738183673959e+00 1.444194564723996654e+00 -3.984043697490991853e+00
1.256637060999993283e+00 2.827433387999951364e+00 9.285278758225928186e+00 3.925009371804981217e+00 -3.413530672573996227e+00
1.319468915000011622e+00 2.827433387999951364e+00 9.605500250218099723e+00 6.241930428535042985e+00 -2.881333420551009272e+00
1.382300768000029434e+00 2.827433387999951364e+00 1.005992848916871907e+01 8.136782789989940312e+00 -2.365117422207999809e+00
1.445132621000018824e+00 2.827433387999951364e+00 1.061308011887003744e+01 9.370124601293056799e+00 -1.909512892330015532e+00
1.507964473999968025e+00 2.827433387999951364e+00 1.122711473480350719e+01 1.008497481835691545e+01 -1.576585279222001423e+00
1.570796326999984505e+00 2.827433387999951364e+00 1.186423444639604696e+01 1.011093756972907087e+01 -1.303299866571004495e+00
1.633628179999974339e+00 2.827433387999951364e+00 1.248712858741587439e+01 9.673197190716019023e+00 -1.095495370281004410e+00
1.696460032999994372e+00 2.827433387999951364e+00 1.307288951267130983e+01 8.940578462706955776e+00 -9.890761786410009471e-01
1.759291886000024174e+00 2.827433387999951364e+00 1.360894474512895158e+01 8.099123955399036845e+00 -8.676796002689974863e-01
1.822123739000014231e+00 2.827433387999951364e+00 1.408561351619271562e+01 7.059329193065010166e+00 -8.000961519070114436e-01
1.884955592000037816e+00 2.827433387999951364e+00 1.449691622033385130e+01 5.984446894872990086e+00 -7.564339475309970195e-01
1.947787444999960371e+00 2.827433387999951364e+00 1.483280228536698786e+01 4.653548260615028020e+00 -6.740938092329995523e-01
2.010619297999981292e+00 2.827433387999951364e+00 1.507288912533685021e+01 2.947466458098006115e+00 -6.152347329390007724e-01
2.073451150999975567e+00 2.827433387999951364e+00 1.519798394630503680e+01 9.910518593790004216e-01 -5.716411967040017084e-01
2.136283003999996488e+00 2.827433387999951364e+00 1.519104697948078098e+01 -1.249444083530995009e+00 -4.692682173200041773e-01
2.199114858000019712e+00 2.827433387999951364e+00 1.504134186777709203e+01 -3.478813798055984563e+00 -4.088279210839991795e-01
2.261946711000003774e+00 2.827433387999951364e+00 1.475509788376806597e+01 -5.617426703283027400e+00 -3.780515907650002227e-01
2.324778564000050451e+00 2.827433387999951364e+00 1.433997862725671268e+01 -7.552546566269993100e+00 -4.072530804909995639e-01
2.387610416999951468e+00 2.827433387999951364e+00 1.381296589514173689e+01 -9.209794592149012971e+00 -4.834259965699997386e-01
2.450442270000012801e+00 2.827433387999951364e+00 1.318772625058686288e+01 -1.068283184195101398e+01 -5.948234325669992106e-01
2.513274122999976878e+00 2.827433387999951364e+00 1.247572794483892267e+01 -1.194162592329098693e+01 -7.232625713830060921e-01
2.576105975999960940e+00 2.827433387999951364e+00 1.168710113280184260e+01 -1.312840793297393738e+01 -7.259547359430034152e-01
2.638937829000033375e+00 2.827433387999951364e+00 1.082661949614897878e+01 -1.425115588862399285e+01 -6.532500792029974912e-01
2.701769681999986794e+00 2.827433387999951364e+00 9.899649868653099816e+00 -1.521897634270289501e+01 -5.706293680160028359e-01
2.764601535000068555e+00 2.827433387999951364e+00 8.920689471852874419e+00 -1.590372906389404051e+01 -4.660946469449981922e-01
2.827433387999951364e+00 2.827433387999951364e+00 7.907157256434487635e+00 -1.627748097252803561e+01 -3.587745124309981715e-01
2.890265241000027796e+00 2.827433387999951364e+00 6.886458265527807043e+00 -1.615165228827001442e+01 -3.428259467289992424e-01
2.953097093999986988e+00 2.827433387999951364e+00 5.886425675086549347e+00 -1.556271287382695867e+01 -3.698359836260036171e-01
3.015928946999945293e+00 2.827433387999951364e+00 4.936435931077859607e+00 -1.459776920145604606e+01 -4.776357738159989763e-01
3.078760801000035130e+00 2.827433387999951364e+00 4.054504742672570217e+00 -1.343058667737104983e+01 -6.051931312169983590e-01
-3.141592653999969009e+00 2.890265241000027796e+00 3.237463541557502822e+00 -1.202851359658005137e+01 1.322478885869999010e-01
-3.078760801000035130e+00 2.890265241000027796e+00 2.532438192063267479e+00 -1.040058215713392009e+01 1.850229446370000308e-01
-3.015928946999945293e+00 2.890265241000027796e+00 1.931764510132921941e+00 -8.767976925891927564e+00 3.095918925199992455e-01
-2.953097093999986988e+00 2.890265241000027796e+00 1.428974748529007854e+00 -7.211179238648989909e+00 5.062919057410003587e-01
-2.890265241000027796e+00 2.890265241000027796e+00 1.019923895302163430e+00 -5.839080405855984424e+00 7.811668943760013972e-01
-2.827433387999951364e+00 2.890265241000027796e+00 6.936972293950347535e-01 -4.575377358924977322e+00 9.674043001389961427e-01
-2.764601535000068555e+00 2.890265241000027796e+00 4.417055149938349246e-01 -3.455209303304974444e+00 1.127756408792996101e+00
-2.701769681999986794e+00 2.890265241000027796e+00 2.610585288139972704e-01 -2.274950348037983350e+00 1.228763342887001730e+00
-2.638937829000033375e+00 2.890265241000027796e+00 1.556099615320434282e-01 -1.078618925319005051e+00 1.306523133594003738e+00
-2.576105975999960940e+00 2.890265241000027796e+00 1.249934497357187979e-01 6.294314175500012598e-02 1.412160803453004876e+00
-2.513274122999976878e+00 2.890265241000027796e+00 1.647624574258870211e-01 1.180192881047985809e+00 1.464492994849008856e+00
-2.450442270000012801e+00 2.890265241000027796e+00 2.692540655485657908e-01 2.081511664330002453e+00 1.680040768545990160e+00
-2.387610416999951468e+00 2.890265241000027796e+00 4.219994188500635346e-01 2.751556238112998098e+00 1.874690097143001166e+00
-2.324778564000050451e+00 2.890265241000027796e+00 6.031226469387576117e-01 2.978133500065021533e+00 2.154471890712009952e+00
-2.261946711000003774e+00 2.890265241000027796e+00 7.909037951677859724e-01 2.948248467890000502e+00 2.544678320525982418e+00
-2.199114858000019712e+00 2.890265241000027796e+00 9.718741044307392940e-01 2.781238447270005132e+00 2.914478135883004750e+00
-2.136283003999996488e+00 2.890265241000027796e+00 1.138607887662914209e+00 2.525905614997990156e+00 3.227251373320010774e+00
-2.073451150999975567e+00 2.890265241000027796e+00 1.290055096580104532e+00 2.318741598061009768e+00 3.542506298574006340e+00
-2.010619297999981292e+00 2.890265241000027796e+00 1.433559231818840374e+00 2.320361206722989067e+00 3.810034520456971219e+00
-1.947787444999960371e+00 2.890265241000027796e+00 1.585857718690768081e+00 2.502386093051007787e+00 3.993738087916989254e+00
-1.884955592000037816e+00 2.890265241000027796e+00 1.751512787139063221e+00 2.742455449541999268e+00 4.109011068146009471e+00
-1.822123739000014231e+00 2.890265241000027796e+00 1.928067515329821902e+00 2.860394626378999661e+00 4.062303605754005176e+00
-1.759291886000024174e+00 2.890265241000027796e+00 2.108241389357758067e+00 2.822066198211997445e+00 3.953378130310000405e+00
-1.696460032999994372e+00 2.890265241000027796e+00 2.281605110956036242e+00 2.654880651228991528e+00 3.874536424000019075e+00
-1.633628179999974339e+00 2.890265241000027796e+00 2.438789297879758067e+00 2.313289702622999489e+00 3.851141327763000444e+00
-1.570796326999984505e+00 2.890265241000027796e+00 2.576088434657769710e+00 2.033115620524990952e+00 3.800283179268959532e+00
-1.507964473999968025e+00 2.890265241000027796e+00 2.694949588643027028e+00 1.779179947415012064e+00 3.884954584141000478e+00
-1.445132621000018824e+00 2.890265241000027796e+00 2.804682542266263567e+00 1.755394652727992444e+00 4.004519245040005337e+00
-1.382300768000029434e+00 2.890265241000027796e+00 2.916604312130786525e+00 1.882858350253008517e+00 4.165436639119982409e+00
-1.319468915000011622e+00 2.890265241000027796e+00 3.043502093521645691e+00 2.232211037823998545e+00 4.328213929212983757e+00
-1.256637060999993283e+00 2.890265241000027796e+00 3.200530364179257958e+00 2.784334535693994361e+00 4.548327336616001304e+00
-1.193805207999977691e+00 2.890265241000027796e+00 3.400846999982135799e+00 3.594885657693016157e+00 4.751606510572007558e+00
-1.130973355000006064e+00 2.890265241000027796e+00 3.657686495042476338e+00 4.622173343278010549e+00 5.052432473554027581e+00
-1.068141501999998244e+00 2.890265241000027796e+00 3.986029169066064526e+00 5.872868309893995331e+00 5.394065447823046533e+00
-1.005309648999990646e+00 2.890265241000027796e+00 4.402804684984069183e+00 7.450886287490001259e+00 5.828554219556015603e+00
-9.424777960000189081e-01 2.890265241000027796e+00 4.929081963879809791e+00 9.320352317440985246e+00 6.329134410874980077e+00
-8.796459430000120872e-01 2.890265241000027796e+00 5.578973950432811080e+00 1.137081779662000258e+01 6.938290607959003431e+00
-8.168140899999871696e-01 2.890265241000027796e+00 6.355922175458793788e+00 1.331513249314401470e+01 7.621923293474021754e+00
-7.539822369999840124e-01 2.890265241000027796e+00 7.245559599701842046e+00 1.495072511809993543e+01 8.330207111844996959e+00
-6.911503840000147170e-01 2.890265241000027796e+00 8.219699946664093204e+00 1.593826915707186487e+01 8.991093450933941966e+00
-6.283185309999932411e-01 2.890265241000027796e+00 9.234762131521819128e+00 1.628964659112089919e+01 9.571546254085973260e+00
-5.654866780000047388e-01 2.890265241000027796e+00 1.025607009292721727e+01 1.614796545362503721e+01 1.009800189202197274e+01
-5.026548249999909235e-01 2.890265241000027796e+00 1.126051928201772512e+01 1.585435752958005828e+01 1.066088282965798939e+01
-4.398229720000016441e-01 2.890265241000027796e+00 1.224985005327016552e+01 1.561840067347399597e+01 1.133532520458694748e+01
-3.769911179999962392e-01 2.890265241000027796e+00 1.323239502030300940e+01 1.575250134826293191e+01 1.210857259393201701e+01
-3.141592650000006315e-01 2.890265241000027796e+00 1.423775242929965401e+01 1.628585485142796685e+01 1.294910118559596413e+01
-2.513274119999963641e-01 2.890265241000027796e+00 1.528149320867046157e+01 1.695879040557195339e+01 1.374173614517098763e+01
-1.884955589999981196e-01 2.890265241000027796e+00 1.636809123544461642e+01 1.753839053731302045e+01 1.437329990865689489e+01
-1.256637059999981820e-01 2.890265241000027796e+00 1.747062715536890209e+01 1.739553045794806962e+01 1.449265980835496492e+01
-6.283185299999909101e-02 2.890265241000027796e+00 1.852930201768804608e+01 1.605400277322204161e+01 1.390757068119298268e+01
0.000000000000000000e+00 2.890265241000027796e+00 1.945642511328595958e+01 1.320824310008192448e+01 1.251236381894803884e+01
6.283185299999909101e-02 2.890265241000027796e+00 2.015436395058694075e+01 8.769048863446048614e+00 1.028838999599602921e+01
1.256637059999981820e-01 2.890265241000027796e+00 2.053150624390428902e+01 3.091657797379029571e+00 7.357618316643987022e+00
1.884955589999981196e-01 2.890265241000027796e+00 2.053067597100874764e+01 -3.151013814766998156e+00 4.076252479379999905e+00
2.513274119999963641e-01 2.890265241000027796e+00 2.013967374583096159e+01 -9.223096540859017978e+00 7.703976735069985038e-01
3.141592650000006315e-01 2.890265241000027796e+00 1.939275957428863251e+01 -1.433542481119497403e+01 -2.173463703063008623e+00
3.769911179999962392e-01 2.890265241000027796e+00 1.836582558925287145e+01 -1.809640507777393026e+01 -4.556486854124934816e+00
4.398229720000016441e-01 2.890265241000027796e+00 1.715433999998502657e+01 -2.017365048797386962e+01 -6.249575567635971218e+00
5.026548249999909235e-01 2.890265241000027796e+00 1.586300931673577708e+01 -2.068282496934394743e+01 -7.278865821474998832e+00
5.654866780000047388e-01 2.890265241000027796e+00 1.458505835541895124e+01 -1.980509939385789053e+01 -7.693568305321995204e+00
6.283185309999932411e-01 2.890265241000027796e+00 1.339423824230584614e+01 -1.799454405377410282e+01 -7.683260716245969846e+00
6.911503840000147170e-01 2.890265241000027796e+00 1.233503612423967155e+01 -1.569931270099311682e+01 -7.386741039336020442e+00
7.539822369999840124e-01 2.890265241000027796e+00 1.142249088595910678e+01 -1.334702094512299730e+01 -7.015387133241992146e+00
8.168140899999871696e-01 2.890265241000027796e+00 1.065688922513776760e+01 -1.101530713264097194e+01 -6.607542826779997824e+00
8.796459430000120872e-01 2.890265241000027796e+00 1.003170259131172060e+01 -8.889195467437934539e+00 -6.216591998525943019e+00
9.424777960000189081e-01 2.890265241000027796e+00 9.535863776854945684e+00 -6.876575487346026527e+00 -5.851672032683000957e+00
1.005309648999990646e+00 2.890265241000027796e+00 9.166354104869093078e+00 -4.881605507860014015e+00 -5.404110569406006981e+00
1.068141501999998244e+00 2.890265241000027796e+00 8.926438989872849561e+00 -2.740299262445993200e+00 -4.905540552784979802e+00
1.130973355000006064e+00 2.890265241000027796e+00 8.824689674855761723e+00 -4.433103236549995052e-01 -4.340996971844004904e+00
1.193805207999977691e+00 2.890265241000027796e+00 8.872631313304928824e+00 2.001261851743011633e+00 -3.772908089993993297e+00
1.256637060999993283e+00 2.890265241000027796e+00 9.076066772675794425e+00 4.463960618771979583e+00 -3.211590853423025305e+00
1.319468915000011622e+00 2.890265241000027796e+00 9.429169453893884167e+00 6.729006176111033355e+00 -2.739292481813996538e+00
1.382300768000029434e+00 2.890265241000027796e+00 9.911634066596903381e+00 8.561670541936983625e+00 -2.364292804305983431e+00
1.445132621000018824e+00 2.890265241000027796e+00 1.048910416252711286e+01 9.743019494590038576e+00 -2.040947011499002706e+00
1.507964473999968025e+00 2.890265241000027796e+00 1.112173870558204669e+01 1.032073186958097466e+01 -1.787458727094020983e+00
1.570796326999984505e+00 2.890265241000027796e+00 1.177309645839985563e+01 1.033206209507996043e+01 -1.611928838218003257e+00
1.633628179999974339e+00 2.890265241000027796e+00 1.240954680940073729e+01 9.848597200962084131e+00 -1.377993488461989324e+00
1.696460032999994372e+00 2.890265241000027796e+00 1.300599745186001854e+01 9.109550075877058006e+00 -1.175894335318003359e+00
1.759291886000024174e+00 2.890265241000027796e+00 1.355137096362170013e+01 8.225462250554905097e+00 -9.802656567529997034e-01
1.822123739000014231e+00 2.890265241000027796e+00 1.403907691979902950e+01 7.240525336696021164e+00 -7.541523630509988640e-01
1.884955592000037816e+00 2.890265241000027796e+00 1.445926640756287895e+01 6.110644311983976174e+00 -4.792003090050029890e-01
1.947787444999960371e+00 2.890265241000027796e+00 1.480346059742838349e+01 4.781485766098997559e+00 -2.913104798020001995e-01
2.010619297999981292e+00 2.890265241000027796e+00 1.505360585371386861e+01 3.118117462704990128e+00 -5.157709453099994928e-02
2.073451150999975567e+00 2.890265241000027796e+00 1.518848583109641481e+01 1.129976986381003634e+00 2.004637762289977476e-01
2.136283003999996488e+00 2.890265241000027796e+00 1.519060133070156127e+01 -1.077065263133992312e+00 3.989752816820011372e-01
2.199114858000019712e+00 2.890265241000027796e+00 1.504836444777581761e+01 -3.430642605293032332e+00 5.634986114570013083e-01
2.261946711000003774e+00 2.890265241000027796e+00 1.476439124297762362e+01 -5.613364240296067287e+00 6.363220991599969345e-01
2.324778564000050451e+00 2.890265241000027796e+00 1.434686090018743698e+01 -7.643955549182047449e+00 5.838185629160014267e-01
2.387610416999951468e+00 2.890265241000027796e+00 1.381262285052811478e+01 -9.318777478327943342e+00 3.988727727780014831e-01
2.450442270000012801e+00 2.890265241000027796e+00 1.317706472930185413e+01 -1.083001378987600738e+01 2.502088216110007757e-01
